group_id,task,n_members,start_time,end_time,duration,speaker_id,text
35282,PS2,6,466.2,478.04,11.84,6.0,"Like when COVID happened, there was a supply chain disruption and company, many companies dependent were dependent on a specific part in their process and those things weren't getting delivered."
35282,PS2,6,479.56,482.84,3.28,6.0,This was a 1 Liberty because they were entirely dependent on one supplier.
35282,PS2,6,483.24,483.52,0.28,3.0,Yeah.
35282,PS2,6,484.0,485.56,1.56,6.0,So this would be a form of 1 liberty.
35282,PS2,6,485.6,490.0,4.4,6.0,So how would physical discipline help during that situation?
35282,PS2,6,490.72,491.72,1.0,2.0,That's a good point.
35282,PS2,6,491.92,493.04,1.12,4.0,"Yeah, in that situation."
35282,PS2,6,493.04,502.36,9.32,3.0,"Beforehand, you would have the people that are more physically capable, so they'd build up a bigger inventory before any of these disruptions happens, and then you'd have the ability to send that inventory across that's already been made."
35282,PS2,6,505.0,505.36,0.36,3.0,All right.
35282,PS2,6,506.24,513.2,6.96,6.0,"But then again, having extra inventory and different parts of the supply chain is a huge vulnerability as well."
35282,PS2,6,513.6,517.68,4.08,6.0,That's why there's the lean methodologies that avoid having extra.
35282,PS2,6,518.0,518.16,0.16,4.0,Yeah.
35282,PS2,6,518.16,519.8,1.64,4.0,"So then if you're more physically capable, you can."
35282,PS2,6,519.8,521.72,1.92,3.0,Take the things and move them around quicker.
35282,PS2,6,522.08,522.68,0.6,4.0,So you have less.
35282,PS2,6,522.68,526.12,3.44,3.0,"Inventory build up, you have some more flowing through and it's more efficient."
35282,PS2,6,527.16,530.04,2.88,2.0,It will still put a hole on it if something like that came though.
35282,PS2,6,530.04,536.2,6.16,2.0,"Yeah, you'd have to have more suppliers in order to prevent what you're saying from happening, right?"
35282,PS2,6,536.48,536.6,0.12,2.0,Yeah.
35282,PS2,6,537.44,542.36,4.92,6.0,Having just a single day supplier depending on only one is considered a vulnerability is an example.
35282,PS2,6,542.36,544.16,1.8,2.0,"Of a it's a, it's a vulnerability."
35282,PS2,6,544.16,550.64,6.48,2.0,"It's like when you're having incomes, it's better to have incomes from a couple of sources because you may be redundant then well then you've still got income from two other sources."
35282,PS2,6,552.72,553.76,1.04,4.0,"OK, 2 minutes."
35282,PS2,6,554.04,555.04,1.0,3.0,"Rebecca, what do you think?"
35282,PS2,6,559.44,560.56,1.12,2.0,"Well, have you got another idea?"
35282,PS2,6,562.2,562.76,0.56,1.0,"No, not really."
35282,PS2,6,563.28,571.32,8.04,1.0,"Yeah, maybe offer the customer with a free trip to get their things by themselves."
35282,PS2,6,575.96,576.16,0.2,2.0,OK.
35282,PS2,6,576.84,577.76,0.92,4.0,"Well, so if you're saying that."
35282,PS2,6,577.84,578.32,0.48,1.0,Beach trip.
35282,PS2,6,578.4,580.0,1.6,4.0,Say we're going to take you.
35282,PS2,6,580.0,581.32,1.32,3.0,To the beach trip Farm for free.
35282,PS2,6,581.8,582.88,1.08,3.0,You pick your own beach trip.
35282,PS2,6,584.76,585.64,0.88,2.0,I like that idea.
35282,PS2,6,585.64,590.32,4.68,2.0,Make the like customer do the work.
35282,PS2,6,590.56,590.8,0.24,1.0,Yeah.
35282,PS2,6,594.52,596.84,2.32,4.0,"Yeah, why not just say look if you want to buy a pack of prints?"
35282,PS2,6,596.84,599.2,2.36,3.0,You need to spend 10 minutes working factory.
35282,PS2,6,599.2,600.48,1.28,2.0,"Yeah, brilliant."
35282,PS2,6,601.16,602.52,1.36,2.0,"Perfect, right make."
35282,PS2,6,602.52,603.72,1.2,1.0,The customer.
35282,PS2,6,603.72,605.88,2.16,2.0,Do the work.
35282,PS2,6,610.04,610.76,0.72,1.0,So if.
35282,PS2,6,610.76,616.8,6.04,2.0,"You would like some carrots, Go and pick them."
35282,PS2,6,618.48,627.16,8.68,2.0,I think people will at that point therefore be less like they will only pick what they actually need so that you have a lot less waste and then.
35282,PS2,6,629.56,630.0,0.44,4.0,You don't.
35282,PS2,6,630.04,631.64,1.6,3.0,Need to employ any workers.
35282,PS2,6,633.44,634.2,0.76,5.0,There's no building.
35282,PS2,6,634.92,637.32,2.4,2.0,So you need the workers for that part I think.
35282,PS2,6,638.16,638.24,0.08,6.0,The.
35282,PS2,6,641.56,645.12,3.56,3.0,"Workers that have been physically, yeah, you don't need the part, OK?"
35282,PS2,6,645.12,646.72,1.6,3.0,Should you do your part?
35282,PS2,6,646.72,649.44,2.72,6.0,I mean it was based on the logistics rule.
35282,PS2,6,649.6,654.92,5.32,2.0,Less employed people also no delivery issues as people have to come and get it the.
35282,PS2,6,659.0,661.04,2.04,6.0,Faster they can have.
35282,PS2,6,665.6,666.64,1.04,1.0,"This stuff the faster they have it, so the."
35282,PS2,6,666.64,666.76,0.12,6.0,More.
35282,PS2,6,668.12,692.92,24.8,2.0,"People that help out along the process, the more they will be able to get from it, IE the idea of an allowance, discounts, What I meant by like the allowance was or you could have, yeah."
35282,PS2,6,693.52,695.8,2.28,2.0,"Or discounts is more, right?"
35282,PS2,6,695.8,698.08,2.28,2.0,You've done 10 hours of work for us.
35282,PS2,6,698.08,702.4,4.32,2.0,Your family can have more than somebody who's only done 10 minutes of work.
35282,PS2,6,703.28,703.8,0.52,6.0,That's medieval.
35282,PS2,6,712.12,716.6,4.48,2.0,"Well, it gets customers involved in the process, so it makes them more 2 seconds."
36321,PS3,6,2.2,2.88,0.68,1.0,Oh my God.
36321,PS3,6,5.84,7.16,1.32,2.0,"Ban the word, sorry."
36321,PS3,6,12.48,18.12,5.64,3.0,"Oh, Minecraft, Reduce its Sprite, Maybe come up with a new word, yeah?"
36321,PS3,6,18.36,21.0,2.64,1.0,"Sorry, actually you can write that."
36321,PS3,6,21.0,22.16,1.16,1.0,"That's the easy one, but."
36321,PS3,6,22.28,25.36,3.08,4.0,There's no difference between the sorry and the new one.
36321,PS3,6,26.04,28.24,2.2,3.0,"Like you can say thank you, but it."
36321,PS3,6,32.2,32.8,0.6,4.0,Means sorry.
36321,PS3,6,33.52,34.96,1.44,1.0,"Yeah, yeah, actually hand gesture."
36321,PS3,6,34.96,36.12,1.16,5.0,"Yeah, you can, yeah."
36321,PS3,6,36.72,37.2,0.48,1.0,You can write.
36321,PS3,6,37.48,39.84,2.36,2.0,Substitute the word sorry by a hand gesture.
36321,PS3,6,39.84,39.96,0.12,1.0,Yeah.
36321,PS3,6,40.44,42.2,1.76,4.0,"Just sorry, we do not speak it."
36321,PS3,6,44.32,49.12,4.8,6.0,I think we can sell some new microphone they be sorry be that's.
36321,PS3,6,50.64,52.04,1.4,1.0,Very beautiful.
36321,PS3,6,52.04,52.76,0.72,1.0,"Yeah, that's very."
36321,PS3,6,52.76,53.2,0.44,6.0,Creative.
36321,PS3,6,55.0,55.28,0.28,6.0,Yeah.
36321,PS3,6,63.72,64.44,0.72,5.0,"Yeah, so we."
36321,PS3,6,64.44,67.92,3.48,1.0,Should we should use the second one then yeah.
36321,PS3,6,68.56,68.92,0.36,2.0,But we.
36321,PS3,6,68.92,71.04,2.12,1.0,Have already given like 1000 ideas for the last.
36321,PS3,6,74.0,74.44,0.44,5.0,Not bad.
36321,PS3,6,74.8,75.84,1.04,5.0,Can you write censor?
36321,PS3,6,76.12,79.68,3.56,5.0,"Because yeah, to censor SCENSORCEN."
36321,PS3,6,80.68,81.36,0.68,6.0,SO.
36321,PS3,6,81.92,83.72,1.8,3.0,Why send?
36321,PS3,6,83.84,91.04,7.2,5.0,Send CEN 1st Yeah sensor.
36321,PS3,6,91.44,92.44,1.0,2.0,The word sorry.
36321,PS3,6,94.32,95.84,1.52,1.0,"That's a very cool idea, thank you."
36321,PS3,6,95.84,99.52,3.68,1.0,Never think of that.
35914,PS3,6,0.24,0.84,0.6,1.0,Weird ideas?
35914,PS3,6,1.8,6.28,4.48,2.0,Imagine the pandemic as Marge that is transmitting by saying the word sorry.
35914,PS3,6,6.56,9.44,2.88,2.0,Come up with one creative idea to reduce its speed.
35914,PS3,6,11.32,11.64,0.32,3.0,Reduce its.
35914,PS3,6,11.8,11.96,0.16,1.0,Speed.
35914,PS3,6,12.04,12.24,0.2,1.0,Sorry.
35914,PS3,6,16.0,16.16,0.16,3.0,OK.
35914,PS3,6,22.2,27.08,4.88,4.0,When me and my friends play Uno we have a rule where if you say sorry you get a penalty card.
35914,PS3,6,27.84,29.52,1.68,4.0,So I would just implement that nationwide.
35914,PS3,6,31.76,32.08,0.32,2.0,What would?
35914,PS3,6,32.28,32.76,0.48,3.0,You find.
35914,PS3,6,32.84,33.2,0.36,4.0,"People, yeah."
35914,PS3,6,34.24,34.36,0.12,2.0,Yeah.
35914,PS3,6,35.52,35.92,0.4,1.0,Good fines.
35914,PS3,6,36.64,42.88,6.24,3.0,"I don't know in terms of the creativity though, you might need a more playful aspect."
35914,PS3,6,45.88,51.84,5.96,5.0,"I would do an advertising campaign with the synonyms for sorry so that people see them and they come, you know, more."
35914,PS3,6,51.96,54.56,2.6,5.0,They're more easily sort of like accessible from memory.
35914,PS3,6,57.36,57.8,0.44,2.0,Turn people.
35914,PS3,6,57.8,58.56,0.76,1.0,Into Americans.
35914,PS3,6,59.84,62.12,2.28,4.0,"Yeah, no one would ever apologise."
35914,PS3,6,62.4,70.8,8.4,3.0,"Have you ever heard of the Canadian stand off where you know somebody says sorry and then the other says sorry and like, Canadians are super polite, right?"
35914,PS3,6,70.84,74.68,3.84,3.0,"So it's like sorry, sorry, sorry, sorry could maybe."
35914,PS3,6,74.84,77.16,2.32,2.0,"But if they say sorry to each other, it's not going to spread the disease."
35914,PS3,6,77.44,78.88,1.44,2.0,It just has to be that if you're just look.
35914,PS3,6,79.0,80.76,1.76,4.0,A lot of Canadians in a room together.
35914,PS3,6,81.52,82.4,0.88,2.0,"Yeah, yeah."
35914,PS3,6,82.6,83.08,0.48,2.0,So we.
35914,PS3,6,83.08,83.88,0.8,4.0,Sacrificed them.
35914,PS3,6,84.08,88.24,4.16,2.0,"Contain the I guess like I don't know, endemic population."
35914,PS3,6,88.84,94.64,5.8,6.0,"I got a question, is this specific word sorry or any word related sorry we can we can find out what to substitute right?"
35914,PS3,6,95.04,96.0,0.96,2.0,"Yeah, I think, I think."
35914,PS3,6,96.0,96.4,0.4,1.0,Substitute.
35914,PS3,6,96.48,97.2,0.72,1.0,Definitely want to do.
35914,PS3,6,97.2,98.88,1.68,4.0,Like apologies or something would be fine.
35914,PS3,6,99.28,102.28,3.0,6.0,My dad like saying I said sorry.
35914,PS3,6,102.6,103.0,0.4,4.0,"Yeah, yeah."
35914,PS3,6,105.8,108.6,2.8,4.0,Do I need to be writing down these ideas all the way to?
35914,PS3,6,108.84,111.76,2.92,2.0,"One, because eventually we have to become like one idea."
35914,PS3,6,112.16,118.12,5.96,2.0,So it's better if we like decide on which exact plan and then maybe perfect that on that for a little bit.
35914,PS3,6,120.32,122.84,2.52,4.0,I think the advertising campaign is a good idea.
35914,PS3,6,122.88,124.2,1.32,1.0,"Yeah, giving."
35914,PS3,6,124.2,130.6,6.4,4.0,"People other things to say, maybe like implementing it into like sitcoms and entertainment as well."
35914,PS3,6,130.68,133.4,2.72,4.0,Just like never have anything to apologize.
35914,PS3,6,134.64,135.68,1.04,4.0,Apologize in a different way.
35914,PS3,6,135.92,136.68,0.76,5.0,"Yeah, that would be good."
35914,PS3,6,136.68,136.8,0.12,5.0,Yeah.
35914,PS3,6,137.2,144.88,7.68,5.0,"Because otherwise, I think, like, we find it's very difficult to, like, find everybody who says sorry, and then you would end up like finding only the people you hear say sorry."
35914,PS3,6,145.16,145.44,0.28,5.0,Yeah.
35914,PS3,6,145.56,145.88,0.32,2.0,You still.
35914,PS3,6,145.88,147.32,1.44,5.0,Wouldn't limit the spread I.
35914,PS3,6,147.36,147.6,0.24,1.0,Guess.
35914,PS3,6,148.56,149.92,1.36,4.0,So more like finding.
35914,PS3,6,149.92,151.84,1.92,3.0,A synonymous word for sorry.
35914,PS3,6,152.8,152.92,0.12,1.0,And.
35914,PS3,6,153.16,153.64,0.48,3.0,"Kind of, yeah."
35914,PS3,6,153.68,156.32,2.64,3.0,It could even be like a a gesture like a.
35914,PS3,6,156.6,156.88,0.28,6.0,Yeah.
35914,PS3,6,156.88,157.12,0.24,3.0,A new.
35914,PS3,6,157.12,157.88,0.76,6.0,Gesture you don't have.
35914,PS3,6,157.88,159.6,1.72,3.0,"To say anything, you just."
35914,PS3,6,160.0,160.32,0.32,1.0,That'd be.
35914,PS3,6,160.32,160.64,0.32,5.0,Cool.
35914,PS3,6,160.64,161.48,0.84,5.0,"Yeah, yeah, yeah."
35914,PS3,6,161.72,161.88,0.16,4.0,Yeah.
35914,PS3,6,162.32,163.44,1.12,6.0,Can we just cut the word?
35914,PS3,6,163.44,164.56,1.12,6.0,There's no sorry anymore?
35914,PS3,6,164.64,167.48,2.84,6.0,"Like every time when you see this, you see my balance, I apologize."
35914,PS3,6,167.48,168.08,0.6,6.0,Something like that.
35914,PS3,6,168.88,169.16,0.28,1.0,Yeah.
35914,PS3,6,171.08,172.76,1.68,1.0,"Nice, nice."
35914,PS3,6,172.8,174.24,1.44,1.0,I think that's probably idea.
35914,PS3,6,174.68,175.0,0.32,1.0,Yeah.
35914,PS3,6,175.52,177.84,2.32,1.0,"So The thing is, we can simply submit it before the time's up."
35914,PS3,6,177.84,186.16,8.32,1.0,"But if we, like think it's going to benefit us more from the discussion, I think just think about the thing."
35914,PS3,6,186.32,186.72,0.4,1.0,I don't know.
35914,PS3,6,192.08,192.4,0.32,1.0,"OK, so."
35914,PS3,6,192.4,193.72,1.32,2.0,Like how is that campaign going to?
35914,PS3,6,193.72,194.16,0.44,1.0,Be run.
35914,PS3,6,194.36,195.84,1.48,2.0,Like how do you make the campaign?
35914,PS3,6,195.84,196.72,0.88,2.0,It's up viral.
35914,PS3,6,196.72,196.88,0.16,2.0,That's.
35914,PS3,6,197.92,197.96,0.04,1.0,A.
35914,PS3,6,200.52,200.92,0.4,5.0,Good question.
35914,PS3,6,200.92,202.88,1.96,5.0,I mean you could use social media and especially if.
35914,PS3,6,202.88,206.6,3.72,2.0,You have like a gesture that also asks CDC people to do meme pages.
35914,PS3,6,208.4,209.44,1.04,5.0,Put in all the tick tocks.
35914,PS3,6,209.44,212.56,3.12,5.0,I know they also do like big posters on the highway for like.
35914,PS3,6,212.56,214.36,1.8,1.0,"People who don't use social media, I guess."
35914,PS3,6,217.12,221.88,4.76,3.0,"Yeah, I mean I always I find that you know the see it say it sorted."
35914,PS3,6,222.76,223.68,0.92,2.0,Campaign like.
35914,PS3,6,223.76,227.48,3.72,3.0,You need you need a catchy phrase like this and.
35914,PS3,6,228.16,228.76,0.6,6.0,Just play it.
35914,PS3,6,228.76,229.08,0.32,3.0,Everywhere.
35914,PS3,6,231.52,231.84,0.32,1.0,With that.
35914,PS3,6,232.12,233.24,1.12,3.0,Soothing voice.
35914,PS3,6,236.24,236.88,0.64,4.0,"Yeah, that's the point."
35914,PS3,6,236.88,237.88,1.0,4.0,Because see it say it sorted.
35914,PS3,6,237.88,239.48,1.6,4.0,It's all like all transport as well.
35914,PS3,6,239.6,241.56,1.96,4.0,"Whenever you're locked into a space, it should be."
35914,PS3,6,241.56,242.0,0.44,3.0,There.
35914,PS3,6,245.64,246.08,0.44,3.0,What is that?
35914,PS3,6,246.08,247.64,1.56,2.0,Context under.
35914,PS3,6,247.64,249.48,1.84,1.0,Which like people are most prone to saying sorry.
35914,PS3,6,250.76,251.64,0.88,2.0,We can target those.
35914,PS3,6,251.64,252.44,0.8,1.0,Scenarios.
35914,PS3,6,253.72,256.2,2.48,4.0,"Bumping into people, Someone bumping into you."
35914,PS3,6,256.48,256.68,0.2,2.0,Yeah.
35914,PS3,6,257.28,258.4,1.12,4.0,Bumping into a table.
35914,PS3,6,258.44,259.24,0.8,2.0,"Of spaces, yeah, yeah."
35914,PS3,6,259.48,259.92,0.44,4.0,"Yeah, yeah."
35914,PS3,6,262.0,271.16,9.16,6.0,"And people who are educated 'cause like, if they're like people in the, like obviously in the other world, barbarian or something like that, they're, you know, sorry, let's say F words in separately."
35914,PS3,6,274.24,278.2,3.96,4.0,I guess you do run the risk of like it becoming a society where no one apologises so.
35914,PS3,6,281.28,281.64,0.36,2.0,You want.
35914,PS3,6,286.24,287.32,1.08,1.0,To keep the idea.
35914,PS3,6,287.32,290.08,2.76,2.0,Of being apologetical without necessarily just having to say the.
35914,PS3,6,290.08,290.28,0.2,1.0,Word.
35914,PS3,6,290.8,291.0,0.2,3.0,Yeah.
35914,PS3,6,292.52,293.04,0.52,2.0,I think that's.
35914,PS3,6,293.84,294.68,0.84,1.0,"Yeah, yeah."
35914,PS3,6,295.76,297.4,1.64,4.0,Anything else you want me to write down I've written?
35914,PS3,6,297.4,307.68,10.28,4.0,"Like the advertising campaign using hand gestures or synonyms using like entertainment, bringing it into that social media posts on motorways."
35914,PS3,6,308.0,309.88,1.88,4.0,Catchy phrase similar to see it say it's sorted.
35914,PS3,6,310.0,310.72,0.72,5.0,On transport.
35914,PS3,6,313.24,315.56,2.32,1.0,"Oh, did you guys know the cat meme?"
35914,PS3,6,318.0,321.32,3.32,2.0,Like the rotating cat like.
35914,PS3,6,323.48,323.96,0.48,1.0,That one.
35914,PS3,6,324.88,329.04,4.16,2.0,It's like there's something similar to that where it was like sort of like a catchy viral meme.
35914,PS3,6,329.04,331.56,2.52,5.0,"Like, yeah."
35914,PS3,6,333.64,334.12,0.48,4.0,And viral.
35914,PS3,6,334.12,334.56,0.44,2.0,Meme.
35914,PS3,6,334.8,335.72,0.92,4.0,Like the cat?
35914,PS3,6,339.64,340.36,0.72,6.0,That is Baby cat.
35914,PS3,6,340.6,341.0,0.4,6.0,What's that?
35914,PS3,6,341.08,341.4,0.32,6.0,What's the?
35914,PS3,6,341.4,342.68,1.28,2.0,OEE cat.
35914,PS3,6,342.88,344.96,2.08,2.0,I don't know OIOE cat.
35914,PS3,6,346.16,347.68,1.52,4.0,"Oh, oh, I I can't."
35914,PS3,6,348.2,349.76,1.56,3.0,Can you play it just out of it?
35914,PS3,6,349.8,351.6,1.8,3.0,I I don't think I've seen this meme before.
35914,PS3,6,352.68,355.48,2.8,4.0,"I mean, if she comes back and asks, at least you know what it is she can be."
35914,PS3,6,355.72,356.16,0.44,5.0,"Like, yeah."
35914,PS3,6,361.72,362.52,0.8,2.0,It's this one.
35914,PS3,6,364.84,365.2,0.36,1.0,Oh.
35914,PS3,6,365.68,374.4,8.72,2.0,"Sorry, this has been like a second like version of it, but the original 1 is just like a stunning cat that's like on a green background and it's just like going oh."
35914,PS3,6,374.6,374.72,0.12,4.0,Yeah.
35914,PS3,6,377.8,379.56,1.76,4.0,So is that the new way of saying sorry is?
35914,PS3,6,379.56,380.04,0.48,4.0,Oh yeah.
35914,PS3,6,381.36,381.96,0.6,2.0,I think so.
35914,PS3,6,387.68,387.88,0.2,5.0,Yeah.
35914,PS3,6,389.72,395.12,5.4,2.0,Isn't they play a lot of like public spices like in and stuff as well like in Korea east?
35914,PS3,6,395.12,395.8,0.68,5.0,Asia like.
35914,PS3,6,395.92,397.0,1.08,2.0,"Because like, I don't know if it."
35914,PS3,6,397.0,397.4,0.4,1.0,Got it.
35914,PS3,6,397.56,398.76,1.2,5.0,Just got funny this.
35914,PS3,6,400.4,401.64,1.24,6.0,Pandemic would never spread in my.
35914,PS3,6,401.88,402.28,0.4,3.0,Hometown like.
35914,PS3,6,402.56,403.28,0.72,6.0,Because people just so.
35914,PS3,6,403.32,406.16,2.84,3.0,"Sorry, it's rude."
35914,PS3,6,407.28,409.56,2.28,4.0,"Yeah, I think everyone in my town would probably die."
35914,PS3,6,413.44,415.0,1.56,2.0,"I mean, how severe is the pandemic?"
35914,PS3,6,415.28,415.76,0.48,2.0,Like it was all.
35914,PS3,6,415.76,416.2,0.44,5.0,Lethal or?
35914,PS3,6,416.28,416.84,0.56,4.0,Whatever.
